shipment_id,order_id,carrier,shipping_cost,delivery_days,status
75153,80348,DHL,37000,9,Delivered
75154,35553,J&T,69400,8,Delivered
75155,13322,J&T,34700,6,Late
75156,37223,J&T,69300,4,Delivered
75157,53711,ViettelPost,66400,1,Late
75158,90164,ViettelPost,68800,5,Delivered
75159,7473,GHN,49200,8,Delivered
75160,15091,GHN,22400,7,Delivered
75161,467,ViettelPost,69700,4,Delivered
75162,56702,DHL,66700,8,Delivered
75163,50884,GHN,68300,6,Delivered
75164,67293,GHN,69300,5,Delivered
75165,92105,DHL,37300,9,Delivered
75166,87323,J&T,61300,4,Delivered
75167,77927,J&T,37600,7,Delivered
75168,25155,GHN,67700,-1,Delivered
75169,90050,J&T,61400,4,Delivered
75170,18148,J&T,31500,1,Late
75171,88482,DHL,43700,1,Delivered
75172,59559,ViettelPost,47000,7,Delivered
75173,44931,DHL,45100,1,Delivered
75174,49835,ViettelPost,50800,9,Delivered
75175,62411,J&T,56400,9,Late
75176,54947,GHN,46900,5,Delivered
75177,41412,GHN,30900,3,Delivered
75178,63460,DHL,43300,4,Late
75179,57741,J&T,67900,3,Lost
75180,82197,J&T,30900,1,Delivered
75181,28047,ViettelPost,73900,4,Delivered
75182,7104,J&T,52400,3,Delivered
75183,57183,DHL,35200,5,Delivered
75184,77887,J&T,56700,3,Late
75185,43320,J&T,80500,3,Delivered
75186,52260,DHL,53200,1,Late
75187,33675,DHL,48800,5,Delivered
75188,21645,J&T,-8600,2,Delivered
75189,10691,GHN,61200,8,Delivered
75190,31902,ViettelPost,60700,6,Delivered
75191,13133,GHN,25700,2,Delivered
75192,9793,J&T,39000,8,Delivered
75193,65349,GHN,91100,8,Late
75194,34469,ViettelPost,67700,4,Delivered
75195,43870,DHL,22700,2,Late
75196,60064,GHN,64900,5,Delivered
75197,14560,DHL,10300,5,Delivered
75198,1583,ViettelPost,43000,4,Delivered
75199,42720,DHL,38800,8,Delivered
75200,13159,DHL,64800,5,Delivered
75201,94108,ViettelPost,59600,7,Delivered
75202,56161,J&T,81300,1,Delivered
75203,14036,ViettelPost,38900,5,Delivered
75204,21805,ViettelPost,56500,6,Delivered
75205,93577,GHN,35800,-1,Delivered
75206,97956,ViettelPost,83300,8,Late
75207,16347,GHN,14900,6,Delivered
75208,15180,J&T,48000,1,Delivered
75209,37197,J&T,36400,3,Delivered
75210,57280,ViettelPost,37300,9,Delivered
75211,71610,J&T,52100,5,Delivered
75212,92578,GHN,37500,9,Late
75213,96619,DHL,33800,8,Delivered
75214,91776,ViettelPost,70600,5,Delivered
75215,29923,J&T,56800,7,Delivered
75216,69850,GHN,48700,5,Delivered
75217,26176,J&T,39500,5,Delivered
75218,31142,ViettelPost,94500,5,Delivered
75219,98971,GHN,31700,4,Delivered
75220,11923,DHL,85300,6,Delivered
75221,81148,GHN,98300,9,Delivered
75222,15707,DHL,67300,5,Delivered
75223,99827,ViettelPost,51200,5,Late
75224,95024,J&T,55200,7,Delivered
75225,47716,ViettelPost,70400,5,Late
75226,69863,GHN,34900,3,Delivered
75227,28051,DHL,28300,2,Delivered
75228,17303,GHN,29600,1,Delivered
75229,84998,DHL,44000,6,Delivered
75230,23159,ViettelPost,40600,9,Delivered
75231,78640,DHL,14000,5,Delivered
75232,16954,J&T,88200,3,Late
75233,5241,GHN,73100,5,Delivered
75234,98898,ViettelPost,74600,7,Delivered
75235,33089,J&T,27000,2,Delivered
75236,87771,GHN,33900,6,Delivered
75237,28681,GHN,55100,4,Delivered
75238,99276,J&T,67700,9,Delivered
75239,46653,DHL,67300,9,Delivered
75240,56590,GHN,83900,7,Late
75241,86130,J&T,6300,9,Lost
75242,4833,DHL,42600,9,Delivered
75243,64897,ViettelPost,72700,4,Delivered
75244,68970,DHL,49400,6,Late
75245,13484,ViettelPost,97000,8,Delivered
75246,84887,ViettelPost,84500,6,Late
75247,3624,J&T,32400,5,Delivered
75248,71304,ViettelPost,39000,9,Delivered
75249,85570,GHN,64500,5,Delivered
75250,65065,ViettelPost,43700,3,Delivered
75251,43481,ViettelPost,35600,6,Delivered
75252,2792,J&T,82400,6,Delivered
75253,62134,GHN,77500,7,Delivered
75254,66427,J&T,51000,6,Delivered
75255,54819,GHN,52100,7,Delivered
75256,94692,J&T,63000,6,Delivered
75257,80106,ViettelPost,33500,7,Delivered
75258,27814,GHN,72500,7,Delivered
75259,13234,DHL,67400,7,Delivered
75260,54846,J&T,63500,8,Delivered
75261,86654,DHL,44200,7,Delivered
75262,4605,J&T,30100,1,Delivered
75263,9166,J&T,41400,8,Delivered
75264,83502,ViettelPost,53000,1,Late
75265,38910,ViettelPost,53300,6,Late
75266,10876,J&T,43700,8,Delivered
75267,76378,ViettelPost,39200,-1,Delivered
75268,50869,ViettelPost,33300,7,Delivered
75269,11055,ViettelPost,40000,7,Delivered
75270,90203,ViettelPost,40000,4,Delivered
75271,97452,J&T,49900,3,Late
75272,39922,ViettelPost,39900,9,Delivered
75273,63863,ViettelPost,24000,5,Late
75274,42379,GHN,31700,1,Delivered
75275,86899,J&T,30500,8,Delivered
75276,35094,GHN,-16100,3,Delivered
75277,15396,ViettelPost,23600,8,Delivered
75278,34333,J&T,46400,3,Delivered
75279,85682,DHL,63700,9,Delivered
75280,66283,GHN,61500,2,Delivered
75281,18403,J&T,76200,9,Delivered
75282,90135,DHL,87000,4,Late
75283,99431,GHN,49800,6,Delivered
75284,11668,ViettelPost,26000,2,Delivered
75285,42731,DHL,74200,3,Delivered
75286,4134,DHL,22000,7,Delivered
75287,52414,ViettelPost,47000,3,Delivered
75288,83629,ViettelPost,34300,7,Delivered
75289,54006,GHN,53500,2,Delivered
75290,27962,DHL,60800,3,Delivered
75291,18509,DHL,31600,5,Delivered
75292,96074,J&T,40300,5,Delivered
75293,86004,GHN,49300,3,Delivered
75294,69040,ViettelPost,56200,4,Delivered
75295,76015,DHL,44000,2,Delivered
75296,4317,DHL,44500,1,Delivered
75297,66617,GHN,7000,5,Delivered
75298,14322,DHL,72100,6,Delivered
75299,57298,J&T,55200,7,Delivered
75300,19272,GHN,42600,1,Delivered
75301,25782,GHN,46500,2,Delivered
75302,63939,ViettelPost,40400,8,Delivered
75303,31765,GHN,33100,7,Delivered
75304,38988,GHN,73800,1,Delivered
75305,93652,GHN,93200,2,Late
75306,82215,ViettelPost,23100,2,Delivered
75307,76966,DHL,900,8,Delivered
75308,66446,J&T,-5600,-1,Delivered
75309,763,GHN,43500,1,Delivered
75310,73102,GHN,68300,8,Delivered
75311,73781,DHL,60900,9,Delivered
75312,46382,DHL,17900,7,Delivered
75313,43021,J&T,49200,6,Delivered
75314,11822,ViettelPost,54900,1,Delivered
75315,2062,GHN,45600,8,Late
75316,91842,DHL,30900,4,Delivered
75317,69906,DHL,40600,5,Delivered
75318,48177,GHN,33700,8,Delivered
75319,67388,GHN,25600,1,Delivered
75320,54730,ViettelPost,69700,1,Delivered
75321,98602,J&T,52300,2,Delivered
75322,76576,DHL,63100,4,Delivered
75323,75574,DHL,82900,4,Delivered
75324,29826,DHL,25400,3,Delivered
75325,48146,GHN,56000,5,Delivered
75326,46883,DHL,7800,6,Delivered
75327,36772,GHN,46700,4,Delivered
75328,59075,DHL,45000,4,Late
75329,4193,ViettelPost,61000,6,Delivered
75330,85242,J&T,26300,6,Late
75331,65171,J&T,22500,7,Delivered
75332,64195,GHN,47500,8,Delivered
75333,48251,GHN,35400,6,Delivered
75334,62739,DHL,81800,8,Lost
75335,54781,GHN,69800,2,Lost
75336,41005,ViettelPost,60300,7,Delivered
75337,32059,ViettelPost,71700,8,Delivered
75338,80488,ViettelPost,48500,3,Delivered
75339,49346,ViettelPost,56100,1,Delivered
75340,11981,ViettelPost,42400,4,Delivered
75341,164,GHN,65500,4,Delivered
75342,57804,DHL,24800,5,Delivered
75343,70531,ViettelPost,36400,1,Delivered
75344,83462,GHN,59000,6,Delivered
75345,13261,DHL,44100,1,Delivered
75346,67494,J&T,60800,2,Delivered
75347,83689,GHN,79800,4,Delivered
75348,43820,ViettelPost,4800,7,Delivered
75349,1049,GHN,1100,4,Delivered
75350,70101,DHL,40300,3,Delivered
75351,12299,DHL,60400,8,Delivered
75352,87540,GHN,41500,7,Delivered
75353,2030,DHL,59700,6,Delivered
75354,72779,DHL,66200,9,Delivered
75355,5827,GHN,55300,2,Delivered
75356,30823,GHN,23800,2,Delivered
75357,8169,J&T,64100,2,Delivered
75358,73764,DHL,42800,5,Delivered
75359,22822,ViettelPost,77600,7,Delivered
75360,78354,GHN,-11100,6,Delivered
75361,51889,ViettelPost,57700,5,Lost
75362,75111,DHL,26300,6,Delivered
75363,82698,J&T,23300,7,Delivered
75364,69119,DHL,26900,6,Delivered
75365,15968,ViettelPost,79200,3,Delivered
75366,21244,J&T,75500,1,Delivered
75367,10373,ViettelPost,53100,3,Delivered
75368,68632,GHN,35400,2,Delivered
75369,10571,DHL,45200,9,Lost
75370,74995,GHN,42200,6,Delivered
75371,83582,J&T,55500,2,Late
75372,4283,GHN,50500,3,Late
75373,10454,DHL,51100,8,Delivered
75374,85312,DHL,17300,3,Delivered
75375,54065,ViettelPost,16300,3,Late
75376,94301,DHL,66200,7,Delivered
75377,64349,GHN,44100,8,Late
75378,55259,GHN,55200,6,Delivered
75379,79201,ViettelPost,50900,7,Delivered
75380,63071,ViettelPost,41700,8,Delivered
75381,33759,GHN,13300,5,Delivered
75382,79347,GHN,19100,2,Delivered
75383,70221,DHL,43400,7,Delivered
75384,42399,J&T,46300,6,Delivered
75385,7473,J&T,66300,3,Delivered
75386,27407,J&T,54600,6,Delivered
75387,47055,J&T,68900,4,Delivered
75388,44442,ViettelPost,47500,3,Delivered
75389,10285,GHN,32900,7,Delivered
75390,31090,GHN,42800,3,Delivered
75391,28167,ViettelPost,32800,6,Delivered
75392,26821,GHN,64800,6,Delivered
75393,8099,ViettelPost,72800,6,Delivered
75394,38380,ViettelPost,58800,4,Delivered
75395,46543,DHL,58600,5,Delivered
75396,52735,DHL,53500,2,Delivered
75397,61047,ViettelPost,34700,4,Delivered
75398,13295,J&T,49400,2,Delivered
75399,36030,GHN,39600,9,Delivered
75400,19504,GHN,73400,3,Delivered
75401,69693,J&T,32500,5,Delivered
75402,86761,DHL,29800,4,Delivered
75403,95673,ViettelPost,60600,9,Delivered
75404,98084,GHN,35500,5,Delivered
75405,41177,DHL,71500,4,Delivered
75406,50445,ViettelPost,41300,7,Delivered
75407,46817,ViettelPost,46800,7,Delivered
75408,37988,GHN,40200,6,Delivered
75409,32927,GHN,82100,2,Delivered
75410,77952,GHN,79500,7,Delivered
75411,90156,J&T,30200,7,Delivered
75412,59838,DHL,31200,4,Delivered
75413,75573,ViettelPost,33000,6,Delivered
75414,92200,DHL,32800,1,Delivered
75415,37347,GHN,31400,4,Delivered
75416,3474,J&T,33700,3,Delivered
75417,56072,DHL,75500,6,Delivered
75418,40345,J&T,12900,3,Delivered
75419,98848,GHN,70500,9,Late
75420,13236,J&T,53400,1,Delivered
75421,69114,ViettelPost,56400,5,Delivered
75422,70601,DHL,66300,6,Delivered
75423,67057,ViettelPost,37400,9,Delivered
75424,37335,GHN,63000,1,Late
75425,14613,J&T,46400,4,Late
75426,83533,GHN,39400,4,Late
75427,51692,GHN,30900,9,Delivered
75428,95413,DHL,52000,6,Delivered
75429,38590,DHL,53600,7,Delivered
75430,85469,GHN,61700,4,Delivered
75431,87487,J&T,55600,2,Delivered
75432,11962,GHN,70700,1,Delivered
75433,11866,GHN,38000,3,Delivered
75434,59763,ViettelPost,49900,9,Delivered
75435,45585,ViettelPost,6900,3,Delivered
75436,23368,ViettelPost,47800,3,Delivered
75437,97641,ViettelPost,24600,7,Delivered
75438,65491,GHN,7900,5,Delivered
75439,38772,J&T,77700,8,Delivered
75440,62584,J&T,92300,6,Delivered
75441,98470,DHL,69200,6,Delivered
75442,47657,ViettelPost,60100,8,Delivered
75443,96529,J&T,65900,5,Delivered
75444,16742,DHL,38000,1,Late
75445,43232,ViettelPost,58200,4,Delivered
75446,73409,GHN,37000,8,Late
75447,51812,J&T,66100,8,Delivered
75448,42805,J&T,62000,5,Delivered
75449,75129,J&T,41100,2,Late
75450,69619,J&T,52200,7,Delivered
75451,79073,DHL,45400,4,Delivered
75452,27578,DHL,38600,3,Delivered
75453,31326,DHL,56900,2,Delivered
75454,22835,J&T,48000,5,Delivered
75455,55145,ViettelPost,72500,1,Delivered
75456,92022,ViettelPost,53000,1,Delivered
75457,68798,ViettelPost,62100,9,Delivered
75458,80592,ViettelPost,36800,5,Delivered
75459,40026,GHN,71500,4,Lost
75460,11758,ViettelPost,55300,4,Delivered
75461,83233,J&T,48500,7,Delivered
75462,22048,DHL,61500,6,Delivered
75463,46987,GHN,69400,8,Delivered
75464,67925,J&T,21600,7,Delivered
75465,57215,J&T,58200,6,Delivered
75466,20582,GHN,72800,2,Delivered
75467,29906,J&T,35800,8,Delivered
75468,35774,GHN,61100,1,Delivered
75469,84254,GHN,57500,6,Late
75470,47926,J&T,5700,6,Delivered
75471,60398,J&T,56100,1,Late
75472,14950,GHN,45400,4,Delivered
75473,50191,ViettelPost,54900,6,Delivered
75474,7895,DHL,53800,8,Late
75475,959,DHL,36200,1,Delivered
75476,12815,GHN,40700,1,Delivered
75477,95381,ViettelPost,82100,9,Delivered
75478,18334,J&T,76200,2,Delivered
75479,23842,DHL,61200,7,Delivered
75480,72687,ViettelPost,8200,9,Delivered
75481,81362,DHL,47000,2,Delivered
75482,74176,ViettelPost,87400,6,Delivered
75483,87123,ViettelPost,69500,9,Delivered
75484,68612,DHL,60100,4,Delivered
75485,75762,DHL,77400,9,Delivered
75486,73859,ViettelPost,43100,8,Delivered
75487,75858,DHL,40700,9,Delivered
75488,11362,GHN,39100,8,Delivered
75489,39551,ViettelPost,50400,1,Delivered
75490,19747,ViettelPost,-6100,6,Late
75491,62411,GHN,43500,4,Lost
75492,88719,ViettelPost,65700,-1,Delivered
75493,10263,J&T,47300,5,Delivered
75494,21902,J&T,30300,3,Delivered
75495,94689,GHN,54600,5,Delivered
75496,97479,J&T,37100,7,Late
75497,85957,ViettelPost,68100,8,Late
75498,29109,ViettelPost,18600,7,Delivered
75499,34140,ViettelPost,58000,9,Delivered
75500,66810,ViettelPost,30300,6,Delivered
75501,62719,DHL,51100,5,Delivered
75502,61495,J&T,41800,1,Delivered
75503,75902,GHN,47100,3,Late
75504,32853,DHL,60800,8,Delivered
75505,36339,DHL,45400,4,Delivered
75506,78273,ViettelPost,36100,3,Delivered
75507,75978,J&T,72400,6,Delivered
75508,74122,ViettelPost,44500,1,Delivered
75509,20112,GHN,78100,8,Delivered
75510,21873,GHN,39100,5,Delivered
75511,43151,GHN,44000,5,Delivered
75512,45807,GHN,24800,9,Delivered
75513,79088,ViettelPost,42500,4,Delivered
75514,77690,DHL,85500,3,Delivered
75515,69715,ViettelPost,68600,6,Delivered
75516,83972,J&T,25700,9,Delivered
75517,16389,GHN,54300,8,Delivered
75518,2283,ViettelPost,75300,6,Delivered
75519,43576,J&T,58200,5,Delivered
75520,85094,ViettelPost,41600,2,Delivered
75521,2195,GHN,44600,6,Late
75522,56319,GHN,52300,6,Delivered
75523,28448,GHN,57900,8,Delivered
75524,68559,ViettelPost,61300,9,Delivered
75525,19649,ViettelPost,52800,5,Delivered
75526,42060,GHN,39000,9,Delivered
75527,29248,ViettelPost,58200,3,Delivered
75528,45181,GHN,60200,1,Delivered
75529,9735,ViettelPost,37900,5,Delivered
75530,26462,J&T,78700,8,Delivered
75531,41399,J&T,60300,4,Delivered
75532,23084,J&T,69600,3,Lost
75533,71174,DHL,68900,1,Delivered
75534,41831,ViettelPost,60200,7,Delivered
75535,18112,GHN,29800,1,Delivered
75536,77781,ViettelPost,86700,5,Delivered
75537,19798,GHN,38500,2,Delivered
75538,47602,GHN,77900,2,Delivered
75539,57679,DHL,55100,3,Delivered
75540,39974,GHN,41400,3,Delivered
75541,9684,DHL,13800,1,Delivered
75542,61181,GHN,48400,4,Delivered
75543,63399,J&T,67900,7,Delivered
75544,66688,ViettelPost,83000,8,Delivered
75545,44969,GHN,27300,2,Delivered
75546,42304,DHL,79900,1,Delivered
75547,93817,J&T,63000,1,Late
75548,83254,GHN,84600,8,Delivered
75549,23080,GHN,20700,8,Delivered
75550,57229,ViettelPost,28800,5,Delivered
75551,95871,J&T,50800,2,Late
75552,11375,DHL,7600,6,Delivered
75553,13487,J&T,45200,9,Late
75554,24339,GHN,44500,6,Delivered
75555,69851,J&T,48400,7,Delivered
75556,13672,DHL,23600,8,Delivered
75557,62517,ViettelPost,42700,6,Lost
75558,8787,DHL,47800,5,Delivered
75559,68166,ViettelPost,36800,4,Delivered
75560,39464,GHN,56800,1,Delivered
75561,80362,GHN,32200,6,Delivered
75562,7658,J&T,48800,7,Delivered
75563,12812,GHN,13500,1,Delivered
75564,49202,DHL,57500,7,Delivered
75565,80898,DHL,36400,1,Late
75566,231,GHN,63100,7,Delivered
75567,39889,GHN,28200,3,Delivered
75568,64513,J&T,62100,6,Delivered
75569,13171,DHL,39000,7,Delivered
75570,71549,GHN,52800,5,Delivered
75571,300,J&T,60100,9,Delivered
75572,54815,DHL,39200,8,Delivered
75573,58655,DHL,67100,2,Delivered
75574,35878,DHL,81400,6,Delivered
75575,21142,ViettelPost,58700,1,Delivered
75576,77308,ViettelPost,40000,8,Delivered
75577,27168,DHL,57500,6,Delivered
75578,32946,J&T,38100,3,Delivered
75579,13972,DHL,55000,6,Delivered
75580,59520,DHL,77900,8,Delivered
75581,43819,GHN,63700,3,Delivered
75582,75950,GHN,39300,7,Delivered
75583,58137,DHL,61000,6,Delivered
75584,33299,DHL,105500,7,Delivered
75585,26730,ViettelPost,29500,9,Delivered
75586,37645,ViettelPost,75000,9,Delivered
75587,50945,GHN,49100,3,Delivered
75588,51492,GHN,74800,7,Delivered
75589,78510,GHN,13400,1,Delivered
75590,79210,GHN,67300,9,Delivered
75591,51487,GHN,51800,7,Delivered
75592,4594,ViettelPost,38600,7,Delivered
75593,96986,ViettelPost,68300,6,Delivered
75594,43536,GHN,51300,1,Delivered
75595,34516,GHN,44300,6,Delivered
75596,4166,GHN,29900,8,Late
75597,16872,DHL,56500,2,Late
75598,86553,J&T,72100,5,Late
75599,31852,GHN,65700,6,Delivered
75600,1690,GHN,44400,2,Delivered
75601,15582,ViettelPost,46300,1,Delivered
75602,89921,DHL,31300,9,Delivered
75603,89659,GHN,49800,9,Delivered
75604,17406,J&T,55100,2,Delivered
75605,61750,DHL,69100,4,Delivered
75606,55404,DHL,51100,8,Delivered
75607,85118,GHN,40100,5,Delivered
75608,70786,ViettelPost,79000,4,Delivered
75609,10631,GHN,39400,9,Delivered
75610,143,ViettelPost,33700,3,Late
75611,42743,DHL,42900,2,Late
75612,7188,DHL,41900,5,Delivered
75613,24381,GHN,39800,8,Lost
75614,56517,DHL,50400,2,Delivered
75615,93730,DHL,49500,3,Delivered
75616,13415,DHL,30400,5,Delivered
75617,94707,GHN,39100,8,Late
75618,20844,DHL,67700,2,Delivered
75619,51481,GHN,33000,6,Delivered
75620,27051,J&T,62200,5,Delivered
75621,44447,ViettelPost,33600,6,Delivered
75622,53784,GHN,61100,9,Delivered
75623,31166,J&T,64600,7,Late
75624,70657,ViettelPost,36900,8,Late
75625,78708,ViettelPost,23300,8,Delivered
75626,4222,DHL,39100,1,Delivered
75627,90410,GHN,57800,9,Delivered
75628,91985,DHL,63800,2,Delivered
75629,18123,ViettelPost,34300,6,Delivered
75630,6205,GHN,61600,5,Delivered
75631,34013,ViettelPost,74900,7,Delivered
75632,71093,ViettelPost,77400,9,Delivered
75633,92887,J&T,42400,1,Late
75634,12652,GHN,39000,7,Delivered
75635,28800,ViettelPost,88700,3,Delivered
75636,19653,DHL,66900,9,Delivered
75637,2928,ViettelPost,64400,1,Delivered
75638,30391,J&T,34700,8,Delivered
75639,14058,DHL,55800,1,Delivered
75640,37657,J&T,11000,6,Delivered
75641,25780,ViettelPost,48700,7,Delivered
75642,58974,DHL,40500,6,Delivered
75643,84220,DHL,90300,-1,Delivered
75644,90684,DHL,64000,1,Delivered
75645,34315,GHN,34000,8,Delivered
75646,52867,ViettelPost,42400,5,Delivered
75647,29926,ViettelPost,50700,1,Delivered
75648,80534,ViettelPost,46900,7,Delivered
75649,48547,GHN,54700,1,Delivered
75650,24864,GHN,50200,2,Delivered
75651,4640,GHN,24500,7,Delivered
75652,97722,DHL,57000,5,Delivered
75653,66764,J&T,49300,9,Delivered
75654,38031,J&T,74100,2,Late
75655,80471,J&T,54000,7,Delivered
75656,77506,DHL,44600,3,Delivered
75657,68774,DHL,25600,7,Delivered
75658,19368,ViettelPost,79100,8,Delivered
75659,19485,GHN,66600,2,Delivered
75660,23692,DHL,89900,3,Delivered
75661,76242,J&T,25300,1,Delivered
75662,75437,DHL,46300,5,Delivered
75663,81266,ViettelPost,37600,4,Delivered
75664,65040,GHN,49000,8,Delivered
75665,66187,ViettelPost,42800,6,Delivered
75666,84963,DHL,35600,9,Delivered
75667,38056,J&T,77700,8,Delivered
75668,56179,DHL,73600,4,Delivered
75669,41187,ViettelPost,29200,1,Delivered
75670,73205,GHN,55500,6,Delivered
75671,18971,ViettelPost,64700,5,Delivered
75672,83090,DHL,60000,2,Delivered
75673,67980,ViettelPost,50200,7,Delivered
75674,62197,DHL,41400,6,Delivered
75675,75855,DHL,59300,2,Delivered
75676,78707,DHL,70100,8,Delivered
75677,89010,J&T,73600,3,Late
75678,25023,J&T,77000,9,Delivered
75679,59669,DHL,71400,5,Delivered
75680,28361,J&T,91300,8,Delivered
75681,29992,ViettelPost,17800,-1,Delivered
75682,6316,GHN,41600,9,Delivered
75683,56172,GHN,30300,6,Delivered
75684,28022,ViettelPost,33700,1,Delivered
75685,18444,J&T,57400,8,Delivered
75686,13159,ViettelPost,62900,6,Late
75687,1120,J&T,58200,4,Delivered
75688,30402,GHN,29200,2,Delivered
75689,8527,DHL,51100,9,Late
75690,84491,GHN,36500,3,Delivered
75691,26619,GHN,59200,9,Delivered
75692,98080,DHL,35500,1,Delivered
75693,12601,GHN,50300,6,Delivered
75694,25410,DHL,55800,6,Delivered
75695,29037,GHN,94200,1,Delivered
75696,56839,ViettelPost,71000,5,Delivered
75697,16401,J&T,71700,5,Delivered
75698,11055,ViettelPost,54500,2,Delivered
75699,72209,DHL,15500,9,Late
75700,59942,J&T,18800,-1,Delivered
75701,58970,J&T,38600,7,Delivered
75702,47961,DHL,26600,1,Delivered
75703,11697,GHN,52800,1,Delivered
75704,51335,DHL,78200,6,Late
75705,72821,GHN,52400,6,Delivered
75706,31537,J&T,53400,7,Delivered
75707,39702,ViettelPost,80700,1,Late
75708,44490,DHL,27100,7,Delivered
75709,24293,ViettelPost,19600,6,Delivered
75710,82794,DHL,29100,4,Late
75711,5957,GHN,67000,3,Delivered
75712,14129,J&T,18700,6,Delivered
75713,34489,GHN,33600,4,Delivered
75714,91526,ViettelPost,40600,5,Delivered
75715,38583,ViettelPost,66800,7,Delivered
75716,8093,J&T,57300,6,Delivered
75717,5081,J&T,97500,7,Delivered
75718,16716,J&T,47500,1,Delivered
75719,29676,DHL,57800,2,Delivered
75720,5093,GHN,55100,2,Late
75721,6006,ViettelPost,-8500,7,Late
75722,62714,ViettelPost,39500,8,Delivered
75723,34130,GHN,65500,5,Delivered
75724,3617,DHL,54500,9,Delivered
75725,78896,ViettelPost,56400,1,Delivered
75726,37658,J&T,20000,9,Late
75727,72734,GHN,61700,9,Delivered
75728,51552,ViettelPost,32100,8,Late
75729,14365,GHN,59700,1,Delivered
75730,74484,DHL,77100,9,Delivered
75731,23477,ViettelPost,19900,2,Delivered
75732,63453,GHN,35200,7,Delivered
75733,31188,DHL,28600,1,Late
75734,50728,J&T,51700,9,Delivered
75735,50652,DHL,27800,1,Delivered
75736,9060,ViettelPost,84000,7,Delivered
75737,53582,DHL,17500,6,Delivered
75738,40888,DHL,31000,4,Delivered
75739,24383,J&T,80800,9,Delivered
75740,13544,DHL,19100,9,Delivered
75741,10117,DHL,59400,6,Delivered
75742,3932,J&T,10200,4,Delivered
75743,44755,DHL,31900,7,Delivered
75744,57771,DHL,48600,9,Delivered
75745,35892,ViettelPost,59500,9,Delivered
75746,63136,GHN,34200,9,Delivered
75747,65470,GHN,45800,5,Delivered
75748,4038,ViettelPost,33400,5,Delivered
75749,53517,J&T,17200,5,Delivered
75750,54789,DHL,14000,6,Delivered
